Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,Text
"59298","1","19607","095f3226-1d5c-4498-8883-91ccdf9182d2","2015-02-23 16:29:27","27","","","Where is the first track of To Aru Kagaku no Railgun S OST sounded in the anime?"
"59297","2","19607","095f3226-1d5c-4498-8883-91ccdf9182d2","2015-02-23 16:29:27","27","","","The OST in question can be found [here](https://www.youtube.com/watch?v=75dFt2STxIk). I'm looking for where it was sounded in the anime.

The title says Saijaku VS Saikyou, which translates to Weakest vs Strongest, but I can't hear it in Touma's vs Accelerator's battle."
"59299","3","19607","095f3226-1d5c-4498-8883-91ccdf9182d2","2015-02-23 16:29:27","27","","","<music><toaru-kagaku-no-railgun>"
"59330","4","19607","86f05f06-061e-459a-878e-86242e7d2e99","2015-02-23 20:38:23","63","","you got the wrong OST number.","Where is the first track of Toaru Kagaku no Railgun S OST 2 first played?"
"59488","5","19607","a0d9b1ba-62f2-41ec-b4c8-314c97f3ed11","2015-02-25 08:06:16","27","","added 22 characters in body","[The OST](http://toarumajutsunoindex.wikia.com/wiki/Toaru_Kagaku_no_Railgun_S_Original_Soundtrack_2 ""Original SoundTrack"") in question can be found [here](https://www.youtube.com/watch?v=75dFt2STxIk). I'm looking for where it was played in the anime.

The title says ""Saijaku VS Saikyou (最弱 VS 最強),"" which translates to ""Weakest vs Strongest,"" but I don't seem to hear it in Touma vs Accelerator's battle."
"59329","5","19607","86f05f06-061e-459a-878e-86242e7d2e99","2015-02-23 20:38:23","63","","you got the wrong OST number.","[The OST](http://toarumajutsunoindex.wikia.com/wiki/Toaru_Kagaku_no_Railgun_S_Original_Soundtrack_2) in question can be found [here](https://www.youtube.com/watch?v=75dFt2STxIk). I'm looking for where it was played in the anime.

The title says ""Saijaku VS Saikyou (最弱 VS 最強),"" which translates to ""Weakest vs Strongest,"" but I don't seem to hear it in Touma vs Accelerator's battle."
"59316","25","19607","f496632d-f002-45cc-a8a6-94786673f13a","2015-02-23 17:34:42","","","http://twitter.com/#!/StackAnime/status/569913253368893442",""
"60676","33","19607","7d7f22a0-86fe-438a-a045-0c7e5e278725","2015-03-11 16:33:17","27","","154",""
"61417","34","19607","8147194c-b0b0-49da-a7c4-abc68bcf96ea","2015-03-19 18:12:01","-1","","154",""
"59198","1","19580","58ed0f86-5694-407f-a531-fafb9d9bb5c2","2015-02-22 21:34:13","191","","","Death Billiards and Death Parade"
"59197","2","19580","58ed0f86-5694-407f-a531-fafb9d9bb5c2","2015-02-22 21:34:13","191","","","I'm watching [Death Parade](http://myanimelist.net/anime/28223/Death_Parade) right now and I just heard about [Death Billiards](http://myanimelist.net/anime/14353/Death_Billiards), which seems to be a predecessor work for Death Parade. A one-shot of sorts, or so it seems. I'd like to know without spoiling the rest of D.P. how the two works are related, and if it's recommended to watch D.B. before D.P."
"59199","3","19580","58ed0f86-5694-407f-a531-fafb9d9bb5c2","2015-02-22 21:34:13","191","","","<death-billiards><death-parade>"
"62272","4","19580","4e99cc87-d329-4a70-b046-a9e5ee102e72","2015-03-28 16:59:42","274","","edited title","How are Death Billiards and Death Parade related?"
"59230","5","19580","3ef336f5-ab1c-4a01-9946-0890597e8038","2015-02-23 00:54:07","191","","added 214 characters in body","I'm watching [Death Parade](http://myanimelist.net/anime/28223/Death_Parade) right now and I just heard about [Death Billiards](http://myanimelist.net/anime/14353/Death_Billiards), which seems to be a predecessor work for Death Parade. A one-shot of sorts, or so it seems. I'd like to know without spoiling the rest of D.P. how the two works are related, and if it's recommended to watch D.B. before D.P.

*Update:* After seeing Death Billiards, I'd say it's best to watch it after episode 2 of Death Parade, but before episode 7. D.B. is pretty much like the first episode of D.P., but with different bar customers."
"56679","1","19191","daaae107-69f4-4fc6-92ca-829ebfdc22e1","2015-02-07 14:40:12","11611","","","What's the name of the music in One Piece filler episode 406?"
"56678","2","19191","daaae107-69f4-4fc6-92ca-829ebfdc22e1","2015-02-07 14:40:12","11611","","","In One Piece's episode 406. Whats the name of the music that starts playing on the 2:30 mark after the opening?"
"56680","3","19191","daaae107-69f4-4fc6-92ca-829ebfdc22e1","2015-02-07 14:40:12","11611","","","<one-piece><music>"
"55944","1","19012","b378dbd0-429b-4d84-87b0-98bf0967395d","2015-02-01 02:10:03","4674","","","Looking for a particular Gintama episode number"
"55943","2","19012","b378dbd0-429b-4d84-87b0-98bf0967395d","2015-02-01 02:10:03","4674","","","I watched this series ages ago and I can't seem to be able to find the episode where Hattori and Gin are hospitalized. "
"55945","3","19012","b378dbd0-429b-4d84-87b0-98bf0967395d","2015-02-01 02:10:03","4674","","","<gintama>"
"55320","1","18840","5ca2da99-910f-4c8d-a2ff-2f02f1b0cf1c","2015-01-25 20:36:01","7864","","","Psycho Pass Episode / Special Order"
"55319","2","18840","5ca2da99-910f-4c8d-a2ff-2f02f1b0cf1c","2015-01-25 20:36:01","7864","","","I just watched season 1 (episodes 1-22) of Psycho Pass on Netflix and now I want to watch the rest.

On the Funimation site there is:

  - Episodes 1-22 (Season 1)
  - Specials 1-11
  - Episodes 23-33 (Season 2)
  - Also there is the recently released movie.

I haven't started any of the specials or season 2 yet; I don't want to accidentally watch something out of order and spoil it. My question is: Where do the specials fit into the series? Between the two seasons? Side stories? Prequel? After season 2? When should I watch them?

The episode lists I've found seem to leave out the specials so I'm not sure how they fit in."
"55321","3","18840","5ca2da99-910f-4c8d-a2ff-2f02f1b0cf1c","2015-01-25 20:36:01","7864","","","<psycho-pass>"
"55125","1","18801","13f0a767-5c97-41b0-9aa0-1a022bcfa87f","2015-01-24 06:07:00","10708","","","Why Bleach stopped airing in anime? as well as Manga?"
"55124","2","18801","13f0a767-5c97-41b0-9aa0-1a022bcfa87f","2015-01-24 06:07:00","10708","","","After I watched  Episode 366 in Bleach, I'll wait for a couple of months. As I expected, Bleach is still not going to release another episode in Anime. And yet I don't believe that the anime series is not yet done. Why Bleach stopped airing in anime? as well as Manga?
I am not certain if the Manga is also stopped."
"55126","3","18801","13f0a767-5c97-41b0-9aa0-1a022bcfa87f","2015-01-24 06:07:00","10708","","","<bleach>"
"55179","4","18801","4b6f31c6-4f3b-4338-8c14-69081aec8e3d","2015-01-24 15:17:32","1398","","minor errors","Why did Bleach anime stop airing? And did Bleach manga also end its serialization?"
"55178","5","18801","4b6f31c6-4f3b-4338-8c14-69081aec8e3d","2015-01-24 15:17:32","1398","","minor errors","After I watched episode 366 of Bleach, I waited for a couple of months. As I expected, no new episode of Bleach anime has been released since then. And yet, I don't believe that the anime has reached the ending.

Why did Bleach anime stop airing? And did Bleach manga also end its serialization? Though for the case of the manga, I am not sure if it has actually finished."
"55168","5","18801","d164ac23-221c-4744-a472-14f51d096141","2015-01-24 14:41:31","11083","","minor errors","After I watched  Episode 366 of Bleach, I waited for a couple of months. As I expected, Bleach is still not going to release another episode in Anime. And yet I don't believe that the anime series is not yet done. Why has Bleach anime stopped airing ? As well as Manga?
I am not certain if the Manga has also stopped."
"62888","19","18801","cf286bf0-71ff-4a46-aec2-190a476e8f74","2015-04-02 00:38:34","-1","","","{""Voters"":[{""Id"":-1,""DisplayName"":""Community""}]}"
"55169","24","18801","d164ac23-221c-4744-a472-14f51d096141","2015-01-24 14:41:31","","","Proposed by 11083 approved by 8486, 49 edit id of 2221",""
"51262","1","17053","cd5bfd2c-c3fb-4698-89fd-34a590888800","2014-12-25 02:14:55","24","","","What changes were made to Shirobako episode 6?"
"51261","2","17053","cd5bfd2c-c3fb-4698-89fd-34a590888800","2014-12-25 02:14:55","24","","","The original version of Shirobako which aired on TV was pulled off streaming sites like CrunchyRoll due to rights issues (see [ANN]( www.animenewsnetwork.com/news/2014-12-02/shirobako-episode-6-streaming-suspended-due-to-rights-issue/.81672) for more info). Since then, an edited version has been added to replace the original. What were the issues,  and what changes were made to the episode?"
"51263","3","17053","cd5bfd2c-c3fb-4698-89fd-34a590888800","2014-12-25 02:14:55","24","","","<copyright><shirobako>"
"51489","5","17053","679bca68-b840-45ad-b54d-23a8783c7684","2014-12-28 01:06:15","1908","","fix link","The original version of Shirobako which aired on TV was pulled off streaming sites like CrunchyRoll due to rights issues ([see ANN]( http://www.animenewsnetwork.com/news/2014-12-02/shirobako-episode-6-streaming-suspended-due-to-rights-issue/.81672) for more info). Since then, an edited version has been added to replace the original. What were the issues,  and what changes were made to the episode?"
"51269","25","17053","f9e7759e-fede-4d93-b53b-1ac09bfcac2f","2014-12-25 05:43:27","","","http://twitter.com/#!/StackAnime/status/547990987721957376",""
"50673","1","16915","165eaaba-1fd4-49b7-9bf5-92184d075a6d","2014-12-20 05:59:25","10747","","","Why Hunter X Hunter Anime stopped in Episode 148?"
"50672","2","16915","165eaaba-1fd4-49b7-9bf5-92184d075a6d","2014-12-20 05:59:25","10747","","","The Hunter X Hunter Anime stopped in Episode 148, I wonder why? 
It is because the Hunter X Hunter already finished?"
"50674","3","16915","165eaaba-1fd4-49b7-9bf5-92184d075a6d","2014-12-20 05:59:25","10747","","","<hunter-x-hunter>"
"50685","4","16915","ca414495-c126-4b5d-b130-ac35fc9ba76f","2014-12-20 07:53:59","1908","","added 1 character in body; edited title","Why did the Hunter x Hunter anime stop in episode 148?"
"50684","5","16915","ca414495-c126-4b5d-b130-ac35fc9ba76f","2014-12-20 07:53:59","1908","","added 1 character in body; edited title","The Hunter X Hunter anime stopped in episode 148. I wonder why? 

Is it because Hunter x Hunter is already finished?"
"74198","19","16915","cb9790ab-7886-45cf-a464-5e348cd06ae8","2015-07-01 02:14:33","1398","","","{""Voters"":[{""Id"":1398,""DisplayName"":""nhahtdh""}]}"
"63767","25","16915","bf565df0-b2f7-4e2f-b810-0564ccafe337","2015-04-10 08:36:31","","","http://twitter.com/#!/StackAnime/status/586447653396856832",""
"48400","1","15626","4cc2d572-8620-4a3f-8e91-9ad38a16dd43","2014-12-10 18:44:14","2492","","","Why did Cartoon Network never air the last four episodes of Zoids: Chaotic Century?"
"48399","2","15626","4cc2d572-8620-4a3f-8e91-9ad38a16dd43","2014-12-10 18:44:14","2492","","","This question is on the fence between here and [Movies & TV Stack Exchange][1], but does anyone know why Cartoon Network never aired the final four episodes of Zoids: Chaotic Century?

I loved CC as a kid, and went to great lengths to watch every airing. I watched it when it was on in the afternoon, and I set my VHS to record it when it came on at 5am CST after [adult swim] ended for the night.

In all the times I watched it, I never saw [The Ancient Memory, The Zoid Eve, The Moment of Annihilation, or Return to Another Tomorrow][2]. I have my own theories, but I don't want to poison the well and am hoping there actually is an official reason out there.


  [1]: http://movies.stackexchange.com/
  [2]: http://en.wikipedia.org/wiki/List_of_Zoids:_Chaotic_Century_episodes"
"48401","3","15626","4cc2d572-8620-4a3f-8e91-9ad38a16dd43","2014-12-10 18:44:14","2492","","","<anime-history>"
"136725","5","15626","d4f77006-bb0a-413a-a174-69d6e6074b6c","2017-04-13 12:54:04","-1","","replaced http://movies.stackexchange.com/ with https://movies.stackexchange.com/","This question is on the fence between here and [Movies & TV Stack Exchange][1], but does anyone know why Cartoon Network never aired the final four episodes of Zoids: Chaotic Century?

I loved CC as a kid, and went to great lengths to watch every airing. I watched it when it was on in the afternoon, and I set my VHS to record it when it came on at 5am CST after [adult swim] ended for the night.

In all the times I watched it, I never saw [The Ancient Memory, The Zoid Eve, The Moment of Annihilation, or Return to Another Tomorrow][2]. I have my own theories, but I don't want to poison the well and am hoping there actually is an official reason out there.


  [1]: https://movies.stackexchange.com/
  [2]: http://en.wikipedia.org/wiki/List_of_Zoids:_Chaotic_Century_episodes"
"49828","6","15626","6bdde101-c2f0-4cf3-afdd-652319fd8de7","2014-12-15 08:43:33","1530","","edited tags","<zoids>"
"48412","6","15626","0a063cc8-4153-4132-894c-8025d63c6bac","2014-12-10 23:21:53","1908","","edited tags","<anime-history><zoids>"
"49446","25","15626","d463f56a-a234-4056-a55c-2a39bf9f6b60","2014-12-11 08:04:12","","","http://twitter.com/#!/StackAnime/status/542952979285147648",""
"47829","1","15456","76182305-de2f-46a6-93e5-c2d07a43ab79","2014-12-03 20:07:04","9460","","","One Piece music help"
"47828","2","15456","76182305-de2f-46a6-93e5-c2d07a43ab79","2014-12-03 20:07:04","9460","","","I'm trying to figure out the name/title of the song that plays in episode one of One Piece that starts at the 20:00 mark. Does anyone know it? Thanks alot"
"47830","3","15456","76182305-de2f-46a6-93e5-c2d07a43ab79","2014-12-03 20:07:04","9460","","","<one-piece>"
"48006","4","15456","1ed352f7-46fc-4d07-a885-e7b2aec7efb0","2014-12-06 01:20:02","274","","added 2 characters in body; edited title","What song plays in episode 1 of One Piece at the 20 min mark?"
"108955","4","15456","0d79f41d-1d5a-49d1-98f1-4f34189a29a9","2016-05-11 00:43:46","2604","","added info from comments, ID request tag not to be used in conjunction with series tags","What song plays in episode 1 of One Piece when Luffy punches Alvida?"
"48005","5","15456","1ed352f7-46fc-4d07-a885-e7b2aec7efb0","2014-12-06 01:20:02","274","","added 2 characters in body; edited title","I'm trying to figure out the name/title of the song that plays in episode one of One Piece that starts at the 20:00 mark. Does anyone know it? Thanks a lot."
